[2024-10-28T01:38:59] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.01, pressure_hPa:1010.21, humidity_%:37.79
[2024-10-28T01:39:43] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.00, pressure_hPa:1010.20, humidity_%:37.54
[2024-10-28T01:40:27] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.02, pressure_hPa:1010.25, humidity_%:37.23
[2024-10-28T01:41:12] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.01, pressure_hPa:1010.23, humidity_%:37.78
[2024-10-28T01:41:56] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.01, pressure_hPa:1010.19, humidity_%:37.83
[2024-10-28T01:42:40] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.00, pressure_hPa:1010.20, humidity_%:37.62
[2024-10-28T01:43:24] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.00, pressure_hPa:1010.20, humidity_%:37.85
[2024-10-28T01:44:08] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.00, pressure_hPa:1010.25, humidity_%:38.14
[2024-10-28T01:44:52] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.00, pressure_hPa:1010.22, humidity_%:37.63
[2024-10-28T01:45:36] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.99, pressure_hPa:1010.24, humidity_%:37.77
[2024-10-28T01:46:20] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.99, pressure_hPa:1010.21, humidity_%:38.16
[2024-10-28T01:47:04] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.99, pressure_hPa:1010.21, humidity_%:37.89
[2024-10-28T01:47:49] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.00, pressure_hPa:1010.22, humidity_%:38.11
[2024-10-28T01:48:33] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.99, pressure_hPa:1010.15, humidity_%:38.06
[2024-10-28T01:49:17] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.98, pressure_hPa:1010.11, humidity_%:38.07
[2024-10-28T01:50:01] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.96, pressure_hPa:1010.08, humidity_%:37.73
[2024-10-28T01:50:45] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.98, pressure_hPa:1010.16, humidity_%:37.92
[2024-10-28T01:51:29] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.00, pressure_hPa:1010.22, humidity_%:37.58
[2024-10-28T01:52:13] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.97, pressure_hPa:1010.18, humidity_%:37.77
[2024-10-28T01:52:57] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.98, pressure_hPa:1010.08, humidity_%:37.60
[2024-10-28T01:53:41] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.98, pressure_hPa:1010.08, humidity_%:38.03
[2024-10-28T01:54:26] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.98, pressure_hPa:1010.08, humidity_%:37.77
[2024-10-28T01:55:10] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.97, pressure_hPa:1010.10, humidity_%:37.76
[2024-10-28T01:55:54] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.97, pressure_hPa:1010.11, humidity_%:38.02
